"1","Amazon","370.972","321.421","72.577","3.112","37.344"
"2","Amazon","371.112","321.681","72.542","4.991","39.123"
"3","Amazon","371.510","322.817","65.113","6.913","39.266"
"4","Amazon","371.614","323.805","71.894","7.163","39.558"
"5","Amazon","373.200","325.768","64.411","6.885","41.290"
"6","Amazon","374.378","325.467","63.774","5.527","38.369"
"7","Amazon","375.214","325.741","63.868","5.229","35.807"
"8","Amazon","374.780","324.713","64.332","4.575","40.046"
"9","Amazon","374.428","324.460","56.235","3.866","36.548"
"10","Amazon","372.846","323.219","57.076","3.562","38.513"
"11","Amazon","373.046","323.842","64.790","2.502","42.243"
"12","Amazon","371.292","321.551","65.983","0.944","41.436"
"13","Amazon","370.810","321.212","72.133","0.483","40.441"
"14","Amazon","371.852","323.939","65.589","-0.662","39.155"
"15","Amazon","373.754","326.389","66.088","-2.337","38.714"
"16","Amazon","376.472","330.442","66.577","-4.070","37.754"
"17","Amazon","379.742","331.786","67.414","-4.897","36.543"
"18","Amazon","382.762","333.174","58.724","-6.059","31.668"
"19","Amazon","384.182","334.052","66.658","-8.645","33.555"
"20","Amazon","384.196","332.737","59.343","-10.288","31.472"
"21","Amazon","383.590","333.067","52.635","-12.388","27.616"
"22","Amazon","384.120","333.702","52.264","-14.419","27.590"
"23","Amazon","382.916","331.782","51.595","-16.468","31.938"
"24","Amazon","381.812","330.972","53.116","-20.357","36.268"
"25","Amazon","382.512","331.847","57.728","-24.773","38.955"
"26","Amazon","381.352","330.674","58.462","-28.480","44.300"
"27","Amazon","378.952","327.990","49.810","-33.471","49.887"
"28","Amazon","378.320","327.185","60.269","-39.527","53.485"
"29","Amazon","378.658","328.713","70.140","-44.800","57.655"
"30","Amazon","377.360","328.024","71.666","-43.946","54.844"
"31","Amazon","376.588","327.093","71.793","-42.136","57.821"
"32","Amazon","376.514","326.006","72.965","-40.524","60.453"
"33","Amazon","375.540","324.378","69.313","-38.919","54.326"
"34","Amazon","374.030","324.251","73.204","-38.264","33.336"
"35","Amazon","373.374","324.241","77.171","-37.503","28.285"
"36","Amazon","371.296","321.277","81.286","-34.636","24.593"
"37","Amazon","369.406","318.995","84.334","-30.322","21.143"
"38","Amazon","368.188","317.887","80.974","-25.491","19.528"
"39","Amazon","364.238","313.672","80.087","-19.487","18.591"
"40","Amazon","351.816","296.629","80.153","-14.722","17.343"
"41","Amazon","339.648","283.045","87.093","-9.910","15.816"
"42","Amazon","328.288","274.989","82.086","-3.900","15.281"
"43","Amazon","317.326","270.547","71.018","0.973","16.252"
"44","Amazon","308.898","268.932","62.880","2.190","27.520"
"45","Amazon","308.606","269.042","67.946","3.260","29.159"
"46","Amazon","307.274","265.105","67.368","5.314","29.566"
"47","Amazon","303.812","259.751","72.742","6.619","33.310"
"48","Amazon","300.028","256.488","66.760","7.299","35.829"
"49","Amazon","294.940","252.930","64.642","7.527","36.468"
"50","Amazon","291.530","252.755","53.735","6.674","42.141"
"51","Amazon","291.028","253.702","53.888","4.719","48.203"
"52","Amazon","291.422","253.566","60.949","3.218","54.891"
"53","Amazon","292.660","255.258","54.786","2.242","55.719"
"54","Amazon","295.362","257.730","44.798","1.194","55.868"
"55","Amazon","296.392","258.420","44.787","0.163","59.497"
"56","Amazon","296.502","257.772","58.796","-0.047","60.049"
"57","Amazon","298.658","259.786","68.172","0.781","54.774"
"58","Amazon","300.976","262.997","66.439","1.911","52.172"
"59","Amazon","302.954","265.592","57.057","4.008","46.343"
"60","Amazon","305.330","267.396","63.661","4.258","40.979"
"61","Amazon","308.680","269.315","58.171","5.020","34.618"
"62","Amazon","310.060","269.309","57.676","6.504","28.433"
"63","Amazon","308.962","267.006","58.562","8.670","27.050"
"64","Amazon","308.150","266.478","56.599","10.003","36.157"
"65","Amazon","307.398","266.211","57.054","12.742","33.603"
"66","Amazon","304.970","263.743","51.758","14.629","31.409"
"67","Amazon","302.698","261.505","50.162","15.587","31.853"
"68","Amazon","301.868","260.661","56.829","17.192","38.408"
"69","Amazon","299.622","258.683","56.130","17.222","44.734"
"70","Amazon","299.528","261.023","45.001","16.757","49.869"
"71","Amazon","301.012","263.291","40.929","13.837","50.118"
"72","Amazon","302.938","264.911","42.549","11.425","53.261"
"73","Amazon","304.330","265.435","45.521","8.043","60.313"
"74","Amazon","307.818","268.171","44.617","4.920","62.409"
"75","Amazon","307.932","267.559","52.596","1.940","69.920"
"76","Amazon","308.994","269.093","59.298","-1.051","72.835"
"77","Amazon","310.908","271.547","52.774","-3.870","70.743"
"78","Amazon","313.040","273.106","53.089","-6.286","66.563"
"79","Amazon","315.802","277.123","54.298","-9.309","66.424"
"80","Amazon","319.674","279.955","64.635","-13.247","67.247"
"81","Amazon","324.876","285.794","70.564","-15.433","67.296"
"82","Amazon","328.204","287.807","64.658","-17.209","64.671"
"83","Amazon","331.912","289.659","58.448","-18.643","58.559"
"84","Amazon","333.778","290.662","66.329","-18.821","53.939"
"85","Amazon","335.104","290.341","61.005","-17.112","39.915"
"86","Amazon","333.484","288.876","59.379","-15.033","32.139"
"87","Amazon","332.078","286.788","65.564","-12.680","31.082"
"88","Amazon","330.056","284.795","65.786","-11.182","30.036"
"89","Amazon","327.538","282.814","58.941","-10.363","28.859"
"90","Amazon","326.576","283.215","51.518","-9.633","28.240"
"91","Amazon","323.764","279.794","58.049","-8.051","29.942"
"92","Amazon","320.758","276.032","57.108","-5.565","36.830"
"93","Amazon","318.174","273.762","57.338","-3.108","40.077"
"94","Amazon","314.586","270.031","54.316","1.134","39.319"
"95","Amazon","308.994","265.584","64.147","5.706","40.817"
"96","Amazon","305.026","262.044","70.384","5.808","38.745"
"97","Amazon","302.028","259.862","70.970","6.030","39.866"
"98","Amazon","300.188","260.482","66.527","5.268","41.915"
"99","Amazon","300.310","262.168","70.163","5.549","44.885"
"100","Amazon","301.430","263.436","69.471","6.118","63.329"
"101","Amazon","301.916","262.293","69.511","7.060","72.394"
"102","Amazon","301.436","259.886","70.248","8.183","71.234"
"103","Amazon","299.992","258.495","74.366","9.373","65.131"
"104","Amazon","296.842","255.567","74.493","11.094","63.580"
"105","Amazon","293.162","252.656","74.443","11.823","66.841"
"106","Amazon","295.984","259.703","75.384","11.581","69.716"
"107","Amazon","299.754","264.548","70.124","10.212","73.020"
"108","Amazon","303.702","268.500","65.509","9.396","76.222"
"109","Amazon","306.950","268.342","51.573","7.344","77.924"
"110","Amazon","310.266","267.507","39.635","7.111","72.296"
"111","Amazon","308.202","265.544","46.363","7.672","60.696"
"112","Amazon","306.802","265.281","52.990","8.667","58.577"
"113","Amazon","305.398","265.783","47.143","8.310","63.456"
"114","Amazon","305.446","265.897","49.441","7.869","59.446"
"115","Amazon","306.996","267.733","40.563","7.154","55.267"
"116","Amazon","309.498","270.318","37.676","6.896","53.376"
"117","Amazon","312.844","274.348","30.586","5.918","55.039"
"118","Amazon","314.578","275.025","31.932","5.616","57.710"
"119","Amazon","317.728","277.298","23.432","5.631","56.505"
"120","Amazon","319.998","278.777","37.587","4.746","55.217"
"121","Amazon","320.606","278.144","44.338","5.563","54.969"
"122","Amazon","319.558","277.084","42.538","6.239","55.233"
"123","Amazon","320.650","278.289","48.773","6.863","52.732"
"124","Amazon","320.574","278.656","47.743","8.433","58.904"
"125","Amazon","320.668","279.340","47.783","8.642","61.035"
"126","Amazon","321.372","279.560","41.527","8.910","64.371"
"127","Amazon","323.522","281.842","40.420","9.532","63.715"
"128","Amazon","323.760","281.617","47.573","10.576","60.286"
"129","Amazon","324.296","281.785","54.262","9.733","60.757"
"130","Amazon","325.918","284.109","49.092","7.951","63.822"
"131","Amazon","326.532","283.608","47.570","6.490","61.876"
"132","Amazon","325.690","282.665","51.934","5.677","61.563"
"133","Amazon","326.516","283.491","52.632","4.232","69.315"
"134","Amazon","326.394","282.713","47.407","3.647","70.926"
"135","Amazon","326.368","284.328","41.882","2.182","75.919"
"136","Amazon","327.472","285.460","49.990","-0.166","68.577"
"137","Amazon","328.938","286.527","50.620","-2.354","63.067"
"138","Amazon","329.336","286.548","57.746","-3.869","63.325"
"139","Amazon","333.026","290.928","50.985","-4.537","60.429"
"140","Amazon","336.064","294.874","56.929","-5.631","55.575"
"141","Amazon","339.150","297.391","59.904","-7.347","56.527"
"142","Amazon","340.684","296.717","51.511","-9.462","53.346"
"143","Amazon","343.210","297.463","43.383","-10.745","46.415"
"144","Amazon","342.550","296.295","52.206","-11.722","43.698"
"145","Amazon","341.278","295.665","63.012","-12.973","41.476"
"146","Amazon","340.724","296.318","52.903","-13.855","44.611"
"147","Amazon","341.290","296.608","58.601","-13.377","49.277"
"148","Amazon","339.618","294.050","52.752","-12.519","51.103"
"149","Amazon","338.128","291.681","59.144","-11.191","55.871"
"150","Amazon","336.706","290.498","58.814","-8.405","51.918"
"151","Amazon","335.226","290.528","57.016","-5.753","46.770"
"152","Amazon","333.886","290.390","50.564","-3.042","52.587"
"153","Amazon","333.988","290.442","58.531","-0.371","53.246"
"154","Amazon","334.396","290.282","63.242","4.135","51.749"
"155","Amazon","334.456","289.978","69.608","8.584","48.783"
"156","Amazon","332.556","287.340","66.592","12.038","47.639"
"157","Amazon","329.394","283.289","66.217","16.375","45.447"
"158","Amazon","326.154","280.285","56.169","21.066","39.923"
"159","Amazon","322.788","277.812","65.552","25.898","39.046"
"160","Amazon","318.436","274.398","74.223","24.627","44.443"
"161","Amazon","315.958","273.240","70.391","22.781","51.555"
"162","Amazon","314.558","272.250","69.619","20.144","49.048"
"163","Amazon","313.622","272.076","69.575","17.117","48.913"
"164","Amazon","311.674","269.831","64.745","13.398","64.997"
"165","Amazon","311.982","270.546","65.581","10.365","75.552"
"166","Amazon","313.706","274.089","69.767","6.150","76.211"
"167","Amazon","315.242","275.683","63.921","1.704","76.722"
"168","Amazon","316.594","276.824","63.433","-4.062","80.139"
"169","Amazon","319.984","279.074","65.182","-8.571","79.878"
"170","Amazon","329.108","291.847","69.747","-9.589","79.129"
"171","Amazon","336.234","299.788","69.432","-11.283","78.751"
"172","Amazon","344.402","306.092","76.574","-11.942","79.558"
"173","Amazon","352.272","309.917","70.522","-13.940","74.661"
"174","Amazon","359.202","311.942","63.593","-14.214","54.504"
"175","Amazon","357.970","309.703","63.842","-13.829","26.017"
"176","Amazon","357.522","309.381","69.808","-13.221","23.864"
"177","Amazon","356.242","308.561","69.891","-11.371","27.882"
"178","Amazon","355.354","308.356","71.654","-9.274","27.411"
"179","Amazon","352.862","305.227","65.696","-7.694","28.629"
"180","Amazon","347.956","297.320","64.659","-6.062","30.549"
"181","Amazon","342.770","292.581","67.224","-3.794","29.158"
"182","Amazon","336.644","287.432","64.665","-1.854","31.411"
"183","Amazon","332.290","287.208","47.900","-0.164","34.269"
"184","Amazon","330.548","288.772","51.101","-0.288","42.088"
"185","Amazon","331.534","289.070","47.531","-1.609","50.709"
"186","Amazon","332.018","289.026","46.014","-2.054","53.547"
"187","Amazon","332.212","286.730","41.060","-2.131","51.158"
"188","Amazon","330.416","284.702","40.399","-1.772","53.037"
"189","Amazon","328.056","283.550","47.918","-1.745","57.348"
"190","Amazon","326.974","283.569","49.333","-3.491","52.569"
"191","Amazon","325.328","282.509","50.387","-5.827","50.330"
"192","Amazon","325.820","283.163","49.584","-7.734","48.046"
"193","Amazon","325.746","282.595","47.241","-10.367","48.610"
"194","Amazon","326.008","283.100","51.906","-12.328","53.610"
"195","Amazon","327.396","285.820","55.799","-11.903","58.137"
"196","Amazon","327.688","284.858","51.741","-11.301","59.954"
"197","Amazon","327.764","284.747","59.219","-11.168","58.337"
"198","Amazon","328.178","284.357","50.653","-11.411","56.166"
"199","Amazon","327.960","283.854","59.564","-11.421","46.437"
"200","Amazon","328.124","286.292","54.015","-11.752","39.255"
"201","Amazon","329.482","287.371","60.737","-12.241","36.240"
"202","Amazon","329.458","286.366","66.206","-13.235","32.740"
"203","Amazon","330.138","286.479","60.055","-13.146","28.657"
"204","Amazon","329.670","284.537","52.308","-12.246","23.868"
"205","Amazon","323.986","277.237","52.358","-10.912","18.733"
"206","Amazon","318.942","272.630","58.052","-9.092","13.715"
"207","Amazon","315.210","270.324","60.597","-7.130","12.927"
"208","Amazon","311.786","269.928","57.026","-5.068","11.339"
"209","Amazon","309.828","270.342","58.110","-4.610","11.002"
"210","Amazon","310.504","270.148","56.734","-5.234","12.135"
"211","Amazon","311.230","270.221","58.028","-5.079","13.194"
"212","Amazon","311.910","270.671","66.764","-2.834","12.401"
"213","Amazon","310.382","268.364","67.608","0.654","17.770"
"214","Amazon","308.628","266.806","62.550","3.662","26.433"
"215","Amazon","306.834","264.653","62.314","6.320","34.796"
"216","Amazon","304.022","261.711","56.989","7.219","36.431"
"217","Amazon","301.114","260.002","55.426","7.914","42.704"
"218","Amazon","299.170","258.347","62.491","8.760","47.759"
"219","Amazon","297.692","258.049","62.500","10.077","50.609"
"220","Amazon","298.382","260.359","54.269","12.058","57.477"
"221","Amazon","299.602","261.499","66.391","15.434","63.623"
"222","Amazon","298.510","258.678","71.437","17.919","68.752"
"223","Amazon","297.136","255.601","73.668","14.968","70.635"
"224","Amazon","296.154","254.907","73.359","14.480","71.232"
"225","Amazon","294.702","255.692","68.914","13.080","71.366"
"226","Amazon","296.140","260.517","68.688","10.472","75.094"
"227","Amazon","299.294","263.520","63.865","8.340","79.284"
