"1","Yahoo","44.632","38.663","53.473","-0.578","41.096"
"2","Yahoo","44.628","38.631","53.783","-0.355","38.683"
"3","Yahoo","44.582","38.688","63.945","-0.136","38.799"
"4","Yahoo","44.570","38.825","62.941","-0.029","39.479"
"5","Yahoo","44.672","38.925","71.375","-0.061","38.364"
"6","Yahoo","44.766","38.900","79.134","-0.041","37.592"
"7","Yahoo","44.640","38.580","84.955","0.246","36.624"
"8","Yahoo","44.398","38.260","78.857","0.319","36.936"
"9","Yahoo","43.964","37.820","72.813","0.361","38.272"
"10","Yahoo","43.558","37.555","65.981","0.337","41.866"
"11","Yahoo","43.124","37.243","57.737","0.237","42.162"
"12","Yahoo","42.902","37.133","63.535","0.292","44.049"
"13","Yahoo","42.796","37.172","57.666","0.285","40.695"
"14","Yahoo","42.910","37.380","62.865","0.191","38.807"
"15","Yahoo","43.152","37.754","68.598","0.003","40.573"
"16","Yahoo","43.450","37.967","68.607","-0.074","38.678"
"17","Yahoo","43.438","37.645","62.220","-0.115","36.297"
"18","Yahoo","43.664","37.913","62.623","-0.245","35.311"
"19","Yahoo","43.832","38.129","63.760","-0.225","31.790"
"20","Yahoo","43.890","38.297","59.745","-0.016","28.434"
"21","Yahoo","43.978","38.411","50.494","0.099","28.638"
"22","Yahoo","44.130","38.196","57.905","0.462","28.000"
"23","Yahoo","44.014","38.038","64.767","0.832","35.055"
"24","Yahoo","43.980","38.118","71.316","1.168","40.502"
"25","Yahoo","43.964","38.251","80.593","1.459","37.012"
"26","Yahoo","43.808","38.100","72.551","1.599","38.462"
"27","Yahoo","43.838","38.006","79.557","1.805","41.584"
"28","Yahoo","44.016","38.233","81.705","2.244","43.909"
"29","Yahoo","43.980","38.196","85.479","2.844","47.568"
"30","Yahoo","43.698","37.836","88.682","3.019","50.526"
"31","Yahoo","43.582","37.665","92.848","2.959","52.842"
"32","Yahoo","43.390","37.389","87.841","2.689","49.051"
"33","Yahoo","43.094","37.290","83.930","2.437","48.962"
"34","Yahoo","43.018","37.448","80.750","2.086","59.932"
"35","Yahoo","43.236","37.763","79.625","1.846","67.926"
"36","Yahoo","43.562","38.185","79.722","1.653","72.304"
"37","Yahoo","43.986","38.484","76.077","1.706","74.401"
"38","Yahoo","44.196","38.435","71.795","1.883","78.015"
"39","Yahoo","44.232","38.288","71.848","1.934","78.293"
"40","Yahoo","44.714","39.079","70.772","1.926","79.083"
"41","Yahoo","45.372","40.087","70.139","1.841","75.171"
"42","Yahoo","46.322","41.243","65.911","1.557","77.991"
"43","Yahoo","47.314","41.881","55.362","1.140","78.765"
"44","Yahoo","48.346","42.298","41.847","1.202","76.559"
"45","Yahoo","48.690","42.219","25.727","1.294","75.222"
"46","Yahoo","48.618","41.916","33.554","1.523","74.511"
"47","Yahoo","48.024","41.264","33.905","1.575","74.160"
"48","Yahoo","47.480","40.771","34.407","1.576","65.212"
"49","Yahoo","47.204","40.871","35.280","1.388","59.585"
"50","Yahoo","47.228","41.232","32.263","1.244","59.206"
"51","Yahoo","47.462","41.664","33.845","0.949","62.805"
"52","Yahoo","48.112","42.310","35.953","0.630","60.169"
"53","Yahoo","48.912","42.920","36.163","0.514","58.993"
"54","Yahoo","49.128","42.725","50.327","0.245","56.397"
"55","Yahoo","49.310","42.766","54.389","0.027","53.611"
"56","Yahoo","49.376","42.745","60.357","-0.147","51.300"
"57","Yahoo","49.466","43.038","59.591","-0.172","48.768"
"58","Yahoo","49.522","43.324","61.528","-0.081","56.153"
"59","Yahoo","50.048","43.823","69.868","-0.085","65.974"
"60","Yahoo","50.312","43.898","60.911","-0.164","62.616"
"61","Yahoo","50.658","44.062","68.077","-0.106","53.879"
"62","Yahoo","50.754","44.056","73.262","0.114","46.259"
"63","Yahoo","50.656","43.827","70.527","0.199","42.760"
"64","Yahoo","50.642","44.020","71.912","0.392","39.318"
"65","Yahoo","50.712","44.088","68.954","0.413","41.091"
"66","Yahoo","50.722","44.130","67.315","0.533","39.789"
"67","Yahoo","50.616","43.903","61.598","0.640","43.848"
"68","Yahoo","50.382","43.356","60.322","0.774","43.714"
"69","Yahoo","50.116","43.266","60.117","1.011","42.789"
"70","Yahoo","49.988","43.357","59.072","0.970","46.667"
"71","Yahoo","49.794","43.317","59.833","0.824","52.672"
"72","Yahoo","49.612","43.081","58.743","0.577","57.415"
"73","Yahoo","49.944","43.413","58.195","0.344","58.450"
"74","Yahoo","49.904","43.295","67.427","0.242","64.364"
"75","Yahoo","50.054","43.655","68.581","0.053","62.717"
"76","Yahoo","50.148","43.714","70.252","-0.116","64.344"
"77","Yahoo","50.362","43.743","78.628","-0.423","63.657"
"78","Yahoo","50.394","43.835","66.261","-0.979","60.526"
"79","Yahoo","50.490","43.745","73.090","-1.415","56.749"
"80","Yahoo","50.640","44.172","67.721","-1.753","50.899"
"81","Yahoo","50.944","44.545","73.517","-2.202","47.089"
"82","Yahoo","51.232","44.730","65.882","-2.441","45.833"
"83","Yahoo","51.464","44.872","65.982","-2.857","46.771"
"84","Yahoo","51.652","44.729","60.943","-3.078","38.571"
"85","Yahoo","51.554","44.631","59.717","-3.257","35.708"
"86","Yahoo","51.284","44.335","53.415","-3.440","31.361"
"87","Yahoo","51.290","44.536","54.376","-3.618","29.576"
"88","Yahoo","51.398","44.872","49.532","-3.796","30.667"
"89","Yahoo","51.540","44.924","43.402","-3.970","31.764"
"90","Yahoo","51.390","44.533","41.104","-4.185","32.934"
"91","Yahoo","51.394","44.335","33.941","-4.334","29.511"
"92","Yahoo","50.854","43.635","43.993","-4.567","27.929"
"93","Yahoo","50.262","43.261","44.427","-4.709","27.154"
"94","Yahoo","49.622","42.753","45.273","-4.805","27.475"
"95","Yahoo","49.108","42.262","37.035","-4.791","32.054"
"96","Yahoo","48.480","41.773","34.294","-4.825","39.107"
"97","Yahoo","48.086","41.389","35.872","-4.548","41.273"
"98","Yahoo","47.472","40.871","36.782","-4.175","40.294"
"99","Yahoo","46.972","40.466","37.069","-3.674","39.636"
"100","Yahoo","46.512","40.083","43.874","-3.090","39.604"
"101","Yahoo","46.106","39.782","45.092","-2.414","35.112"
"102","Yahoo","45.864","39.745","51.202","-1.735","35.076"
"103","Yahoo","45.536","39.362","49.489","-1.086","33.974"
"104","Yahoo","45.026","38.720","51.303","-0.596","34.643"
"105","Yahoo","44.420","38.011","50.767","-0.349","34.783"
"106","Yahoo","43.734","37.346","43.915","-0.058","32.986"
"107","Yahoo","42.596","36.277","37.149","0.209","35.294"
"108","Yahoo","41.512","35.316","38.096","0.305","42.483"
"109","Yahoo","40.502","34.451","45.745","0.419","49.748"
"110","Yahoo","39.606","33.804","56.611","0.586","56.381"
"111","Yahoo","38.770","33.299","47.582","0.653","68.309"
"112","Yahoo","38.328","33.092","53.162","0.587","73.321"
"113","Yahoo","38.148","33.131","51.615","0.468","75.956"
"114","Yahoo","38.378","33.599","55.264","0.287","74.934"
"115","Yahoo","38.974","34.426","54.893","0.371","76.056"
"116","Yahoo","39.626","34.984","46.187","0.346","77.431"
"117","Yahoo","40.218","35.299","56.110","0.491","77.942"
"118","Yahoo","40.846","35.688","61.261","0.844","76.163"
"119","Yahoo","41.132","35.730","75.569","0.970","62.681"
"120","Yahoo","41.012","35.516","80.700","0.907","51.610"
"121","Yahoo","40.860","35.314","78.980","0.715","46.207"
"122","Yahoo","40.824","35.330","75.515","0.506","46.760"
"123","Yahoo","40.624","35.237","76.485","0.239","53.590"
"124","Yahoo","40.550","35.244","77.625","-0.192","55.938"
"125","Yahoo","40.240","34.701","78.369","-0.425","54.805"
"126","Yahoo","40.152","34.658","75.265","-0.641","52.978"
"127","Yahoo","39.812","34.333","79.237","-0.860","52.196"
"128","Yahoo","39.438","33.993","79.546","-1.302","53.105"
"129","Yahoo","39.492","34.521","79.362","-1.557","54.075"
"130","Yahoo","40.120","35.334","82.070","-1.711","58.977"
"131","Yahoo","40.662","36.002","79.507","-1.912","59.263"
"132","Yahoo","41.394","36.524","77.443","-2.249","59.853"
"133","Yahoo","42.174","36.836","69.271","-2.320","45.993"
"134","Yahoo","42.564","37.054","61.766","-2.291","45.374"
"135","Yahoo","42.398","36.608","68.349","-2.209","48.136"
"136","Yahoo","42.108","36.249","78.307","-2.053","49.667"
"137","Yahoo","41.722","35.885","71.644","-1.898","48.447"
"138","Yahoo","41.574","35.992","66.813","-1.768","48.576"
"139","Yahoo","40.916","35.309","73.083","-1.711","55.143"
"140","Yahoo","40.502","34.792","77.571","-1.638","54.156"
"141","Yahoo","40.048","34.345","74.525","-1.676","55.726"
"142","Yahoo","39.746","34.197","67.706","-1.575","54.163"
"143","Yahoo","39.086","33.799","65.569","-1.489","62.392"
"144","Yahoo","38.830","33.565","67.640","-1.427","60.815"
"145","Yahoo","38.628","33.383","67.902","-1.360","58.173"
"146","Yahoo","38.412","33.146","66.584","-1.137","56.508"
"147","Yahoo","38.100","32.943","61.866","-0.999","54.702"
"148","Yahoo","38.000","32.942","64.002","-0.905","54.984"
"149","Yahoo","37.866","32.826","61.093","-0.787","54.120"
"150","Yahoo","37.730","32.708","61.442","-0.721","51.250"
"151","Yahoo","37.738","32.757","69.804","-0.644","45.918"
"152","Yahoo","37.672","32.642","69.408","-0.694","40.853"
"153","Yahoo","37.364","32.250","62.117","-0.625","40.029"
"154","Yahoo","37.108","31.968","69.774","-0.578","37.916"
"155","Yahoo","36.846","31.729","71.566","-0.650","36.336"
"156","Yahoo","36.384","31.332","70.227","-0.622","42.941"
"157","Yahoo","36.066","31.177","63.105","-0.722","46.849"
"158","Yahoo","35.954","31.154","69.325","-0.897","41.206"
"159","Yahoo","35.814","31.060","80.082","-1.137","40.830"
"160","Yahoo","35.734","31.048","81.895","-1.202","42.553"
"161","Yahoo","35.770","31.040","79.412","-1.047","41.212"
"162","Yahoo","35.918","31.299","77.558","-0.802","40.787"
"163","Yahoo","35.860","31.163","78.228","-0.551","37.931"
"164","Yahoo","35.890","31.147","79.838","-0.227","33.745"
"165","Yahoo","36.052","31.393","81.895","0.028","30.710"
"166","Yahoo","36.048","31.255","83.003","0.052","25.837"
"167","Yahoo","35.922","31.200","82.099","-0.025","22.023"
"168","Yahoo","36.022","31.276","77.301","-0.055","22.656"
"169","Yahoo","36.094","31.336","71.691","0.059","22.835"
"170","Yahoo","35.716","30.854","68.376","0.126","33.157"
"171","Yahoo","35.300","30.203","66.940","0.283","35.246"
"172","Yahoo","34.776","29.653","66.526","0.300","37.113"
"173","Yahoo","34.218","29.293","59.939","0.193","39.566"
"174","Yahoo","33.626","29.011","51.910","-0.011","49.007"
"175","Yahoo","33.442","29.080","57.622","-0.217","56.711"
"176","Yahoo","33.844","29.782","63.501","-0.438","63.242"
"177","Yahoo","34.328","30.294","64.003","-0.525","66.324"
"178","Yahoo","34.748","30.543","61.579","-0.522","67.643"
"179","Yahoo","35.092","30.547","49.724","-0.387","64.322"
"180","Yahoo","35.304","30.498","44.995","-0.113","57.143"
"181","Yahoo","35.088","30.279","43.876","0.171","54.601"
"182","Yahoo","35.052","30.459","51.798","0.403","55.333"
"183","Yahoo","35.194","30.797","52.167","0.518","58.369"
"184","Yahoo","35.384","30.958","51.122","0.603","57.013"
"185","Yahoo","35.484","30.892","60.280","0.768","56.802"
"186","Yahoo","35.604","30.789","62.664","0.980","53.653"
"187","Yahoo","35.350","30.384","66.492","0.887","53.202"
"188","Yahoo","34.854","29.889","67.420","0.780","50.581"
"189","Yahoo","34.328","29.435","61.661","0.629","48.735"
"190","Yahoo","33.954","29.231","60.029","0.483","45.842"
"191","Yahoo","33.656","29.159","52.443","0.280","55.447"
"192","Yahoo","33.616","29.286","53.152","0.011","63.468"
"193","Yahoo","33.820","29.606","58.992","-0.153","69.151"
"194","Yahoo","34.158","29.925","54.328","-0.286","73.648"
"195","Yahoo","34.348","29.957","58.911","-0.399","77.477"
"196","Yahoo","34.582","30.098","52.229","-0.526","80.939"
"197","Yahoo","35.160","30.884","59.283","-0.575","80.051"
"198","Yahoo","35.580","31.327","66.541","-0.653","82.540"
"199","Yahoo","35.918","31.561","56.502","-0.771","85.521"
"200","Yahoo","36.294","31.633","51.614","-0.935","87.068"
"201","Yahoo","36.540","31.574","43.073","-0.936","87.095"
"202","Yahoo","36.336","31.401","51.697","-0.872","85.479"
"203","Yahoo","35.968","30.966","59.349","-0.752","83.966"
"204","Yahoo","35.588","30.613","51.578","-0.557","83.136"
"205","Yahoo","35.256","30.365","59.352","-0.367","81.840"
"206","Yahoo","35.022","30.284","49.452","-0.079","77.315"
"207","Yahoo","34.768","30.163","51.313","0.102","78.375"
"208","Yahoo","34.760","30.208","57.749","0.206","69.534"
"209","Yahoo","34.770","30.208","56.136","0.286","51.550"
"210","Yahoo","34.864","30.324","52.815","0.400","45.896"
"211","Yahoo","34.894","30.359","54.191","0.645","45.423"
"212","Yahoo","34.904","30.285","45.853","0.935","44.571"
"213","Yahoo","34.796","30.111","60.496","1.245","41.935"
"214","Yahoo","34.614","29.837","61.419","1.199","37.082"
"215","Yahoo","34.368","29.647","61.922","1.058","31.250"
"216","Yahoo","34.046","29.364","54.974","0.843","27.864"
"217","Yahoo","33.866","29.319","55.950","0.617","24.620"
"218","Yahoo","33.828","29.428","54.918","0.404","40.589"
"219","Yahoo","33.934","29.599","56.907","0.189","42.136"
"220","Yahoo","34.046","29.728","63.668","0.256","46.276"
"221","Yahoo","34.116","29.606","63.770","0.274","46.994"
"222","Yahoo","34.140","29.560","58.823","0.184","46.884"
"223","Yahoo","34.120","29.563","57.633","0.081","49.598"
"224","Yahoo","34.538","30.362","63.523","-0.139","45.416"
"225","Yahoo","35.030","31.033","58.305","-0.484","43.288"
"226","Yahoo","35.652","31.497","58.248","-0.863","42.239"
"227","Yahoo","36.170","31.679","58.122","-1.290","39.420"
